"id","title","locationSource","magSource","url","detail","wkb_geometry"
us2000g1da,"M 4.1 - 113 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000g1da,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000g1da&format=geojson,POINT Z(-67.2938 -21.3838 169.98)
us2000fx27,"M 4.7 - 81 km E of Palca, Peru",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us2000fx27,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000fx27&format=geojson,POINT Z(-69.1974 -17.688 145.75)
us2000fyrl,"M 4.5 - 101 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000fyrl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000fyrl&format=geojson,POINT Z(-67.2048 -21.3039 210.13)
us2000g2b6,"M 4.3 - 1 km SE of Machacamarca, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000g2b6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000g2b6&format=geojson,POINT Z(-67.0081 -18.1821 276.01)
us2000g7y2,"M 4.5 - 88 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000g7y2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000g7y2&format=geojson,POINT Z(-66.8668 -21.4607 221.92)
us2000g4tv,"M 4.0 - 145 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000g4tv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000g4tv&format=geojson,POINT Z(-67.2939 -21.8999 180.65)
us1000g2mr,"M 4.2 - 78 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000g2mr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000g2mr&format=geojson,POINT Z(-66.7893 -21.409 230.7)
us1000g7c5,"M 4.4 - 151 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000g7c5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000g7c5&format=geojson,POINT Z(-67.3774 -21.7644 189.11)
us1000gbf6,"M 4.0 - 118 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000gbf6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000gbf6&format=geojson,POINT Z(-67.3406 -22.2042 186.1)
us1000ge94,"M 4.8 - 146 km SW of Atocha, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us1000ge94,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000ge94&format=geojson,POINT Z(-67.2332 -21.8629 177.25)
us1000gfyz,"M 5.0 - 57 km E of Chuquitira, Peru",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us1000gfyz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000gfyz&format=geojson,POINT Z(-69.5081 -17.2288 157.8)
us2000h774,"M 4.1 - 51 km ESE of Santa Rosa, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000h774,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000h774&format=geojson,POINT Z(-66.4756 -14.4008 15.97)
us1000gin9,"M 4.7 - 29 km ESE of Vallegrande, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000gin9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000gin9&format=geojson,POINT Z(-63.8531 -18.6014 13.74)
us2000h89g,"M 4.0 - 138 km S of Curahuara de Carangas, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us2000h89g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000h89g&format=geojson,POINT Z(-68.3321 -19.1154 171.05)
us2000hdmx,"M 4.2 - 108 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hdmx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hdmx&format=geojson,POINT Z(-67.6116 -21.1016 186.62)
us2000hihk,"M 4.3 - 136 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hihk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hihk&format=geojson,POINT Z(-68.2176 -20.0747 160.68)
us2000hjmf,"M 4.3 - 121 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hjmf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hjmf&format=geojson,POINT Z(-67.344 -21.4401 198.07)
us1000h75x,"M 4.3 - 41 km SW of Padilla, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h75x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h75x&format=geojson,POINT Z(-64.5909 -19.5685 10)
us1000h4is,"M 4.1 - 70 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h4is,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h4is&format=geojson,POINT Z(-67.5999 -22.6059 173.41)
us1000h7ml,"M 4.6 - 82 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h7ml,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h7ml&format=geojson,POINT Z(-67.2876 -21.0669 171.46)
us1000h61k,"M 4.6 - 15 km ESE of Tupiza, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h61k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h61k&format=geojson,POINT Z(-65.5928 -21.5197 285.25)
us1000hhyp,"M 4.8 - 26 km SE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hhyp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hhyp&format=geojson,POINT Z(-66.6735 -20.6476 245.07)
us2000i7ki,"M 4.1 - 60 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000i7ki,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000i7ki&format=geojson,POINT Z(-66.9839 -20.9885 240.21)
us2000i6un,"M 4.6 - 104 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000i6un,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000i6un&format=geojson,POINT Z(-67.4165 -22.3101 171.45)
us1000hqx3,"M 4.2 - 77 km ENE of Estique, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hqx3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hqx3&format=geojson,POINT Z(-69.3083 -17.3914 166.89)
us1000hpl5,"M 4.5 - 53 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hpl5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hpl5&format=geojson,POINT Z(-67.7195 -22.7156 169.88)
us1000hr2s,"M 4.3 - 100 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hr2s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hr2s&format=geojson,POINT Z(-67.5477 -22.2411 202.88)
us1000huva,"M 4.4 - 147 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000huva,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000huva&format=geojson,POINT Z(-67.3133 -21.8688 195.16)
us1000hy2h,"M 4.4 - 110 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hy2h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hy2h&format=geojson,POINT Z(-67.3718 -22.2818 179.78)
us2000is9d,"M 4.0 - 47 km N of Colomi, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000is9d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000is9d&format=geojson,POINT Z(-65.8981 -16.9207 28.64)
us2000iuq0,"M 4.5 - 115 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iuq0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000iuq0&format=geojson,POINT Z(-67.2948 -22.2913 218.01)
us2000ivae,"M 5.0 - 37 km E of Padilla, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ivae,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000ivae&format=geojson,POINT Z(-63.9461 -19.2859 10)
us2000ixk6,"M 4.2 - 59 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ixk6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000ixk6&format=geojson,POINT Z(-66.9599 -20.9862 217.15)
us2000izks,"M 4.2 - 128 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000izks,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000izks&format=geojson,POINT Z(-67.6893 -21.288 199.44)
us2000izya,"M 4.2 - 40 km E of Padilla, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000izya,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000izya&format=geojson,POINT Z(-63.9251 -19.3555 601.08)
us2000jb8f,"M 4.1 - 21 km WNW of Villazón, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000jb8f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000jb8f&format=geojson,POINT Z(-65.8015 -22.0462 265.45)
us2000jhus,"M 4.5 - 160 km NNE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000jhus,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000jhus&format=geojson,POINT Z(-68.2244 -21.1601 119.24)
us2000jlc1,"M 4.1 - 66 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000jlc1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000jlc1&format=geojson,POINT Z(-67.7839 -22.4553 177.61)
us2000jm2k,"M 4.9 - 54 km SSE of Villamontes, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000jm2k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000jm2k&format=geojson,POINT Z(-63.1927 -21.6841 20.57)
us1000jd76,"M 4.3 - 87 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jd76,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jd76&format=geojson,POINT Z(-66.8902 -21.4166 228.04)
us1000jg5z,"M 6.3 - 31 km SSE of Tarata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jg5z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jg5z&format=geojson,POINT Z(-65.9072 -17.8744 359)
us1000jgx8,"M 4.4 - 30 km SSE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jgx8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jgx8&format=geojson,POINT Z(-66.7518 -20.7298 230.35)
us1000jh9m,"M 5.1 - 156 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jh9m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jh9m&format=geojson,POINT Z(-68.429 -20.3718 120.75)
us2000k8g3,"M 4.6 - 25 km ENE of Oruro, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000k8g3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000k8g3&format=geojson,POINT Z(-66.943 -17.8711 286.44)
us2000kajs,"M 4.3 - 127 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us2000kajs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000kajs&format=geojson,POINT Z(-68.1439 -20.128 204.76)
us70003cic,"M 4.3 - 110 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70003cic,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70003cic&format=geojson,POINT Z(-67.6538 -22.0554 206.4)
us70003hw2,"M 4.4 - 33 km NE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70003hw2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70003hw2&format=geojson,POINT Z(-66.5762 -20.272 239.17)
us70003k2u,"M 4.4 - 146 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70003k2u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70003k2u&format=geojson,POINT Z(-67.907 -21.3009 186.67)
us70003syy,"M 4.3 - 81 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70003syy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70003syy&format=geojson,POINT Z(-66.6946 -21.523 233.86)
us70003xid,"M 4.3 - 112 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70003xid,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70003xid&format=geojson,POINT Z(-67.3462 -21.3484 184.58)
us600042j0,"M 4.3 - 59 km N of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600042j0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600042j0&format=geojson,POINT Z(-66.9829 -19.7621 231.37)
us6000415t,"M 4.3 - 81 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us6000415t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000415t&format=geojson,POINT Z(-66.7215 -21.5019 227.3)
us600043ie,"M 4.1 - 7 km ENE of Machacamarca, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600043ie,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600043ie&format=geojson,POINT Z(-66.9594 -18.1486 273.42)
us600043v0,"M 4.0 - 120 km SW of Colchani, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us600043v0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600043v0&format=geojson,POINT Z(-67.8666 -20.9471 200.36)
us600045pg,"M 4.2 - 133 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600045pg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600045pg&format=geojson,POINT Z(-68.1921 -20.1104 169.65)
us700047m2,"M 4.4 - 52 km SSE of Mazo Cruz, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us700047m2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700047m2&format=geojson,POINT Z(-69.5504 -17.1867 165.9)
us700047t1,"M 4.3 - 70 km E of Tarata, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us700047t1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700047t1&format=geojson,POINT Z(-69.3804 -17.3518 161.11)
us700047xc,"M 4.2 - 50 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us700047xc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700047xc&format=geojson,POINT Z(-67.7836 -22.6758 165.02)
us70004e17,"M 4.6 - 108 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70004e17,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70004e17&format=geojson,POINT Z(-66.8947 -21.6736 238.53)
us70004j0x,"M 4.2 - 126 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70004j0x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70004j0x&format=geojson,POINT Z(-67.2237 -22.2207 164.72)
us60004vfq,"M 4.2 - 13 km WNW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60004vfq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60004vfq&format=geojson,POINT Z(-66.9513 -20.4283 254.82)
us70004nll,"M 4.9 - 59 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70004nll,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70004nll&format=geojson,POINT Z(-67.2523 -20.8212 185.76)
us600050ki,"M 4.1 - 88 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600050ki,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600050ki&format=geojson,POINT Z(-66.7681 -21.5442 249.73)
us600051re,"M 4.3 - 25 km S of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600051re,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600051re&format=geojson,POINT Z(-66.8359 -20.6911 238.88)
us6000561u,"M 4.2 - 141 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us6000561u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000561u&format=geojson,POINT Z(-67.1579 -22.0725 180.62)
us600053uw,"M 4.6 - 69 km WSW of Monteagudo, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600053uw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600053uw&format=geojson,POINT Z(-64.5312 -20.1094 10)
us600056jg,"M 4.6 - 11 km N of Monteagudo, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us600056jg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600056jg&format=geojson,POINT Z(-63.9348 -19.7022 564.07)
us600056u6,"M 4.1 - 108 km WSW of Poopó, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us600056u6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600056u6&format=geojson,POINT Z(-67.875 -18.8378 212.85)
us70005da3,"M 4.2 - 147 km SW of Uyuni, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us70005da3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005da3&format=geojson,POINT Z(-67.894 -21.3373 154.46)
us70005fcg,"M 4.7 - 62 km S of Trinidad, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70005fcg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005fcg&format=geojson,POINT Z(-64.8512 -15.3942 585.11)
us70005g1k,"M 4.3 - 110 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70005g1k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005g1k&format=geojson,POINT Z(-67.5182 -21.2163 201.32)
us70005hf0,"M 4.3 - 57 km WSW of Uyuni, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us70005hf0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005hf0&format=geojson,POINT Z(-67.3052 -20.7072 186.27)
us70005stg,"M 4.2 - 39 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70005stg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005stg&format=geojson,POINT Z(-67.8456 -22.7659 159.77)
us70005vw2,"M 4.3 - 65 km ENE of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70005vw2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005vw2&format=geojson,POINT Z(-69.3839 -17.5738 162.43)
us700061e4,"M 4.2 - 84 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us700061e4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700061e4&format=geojson,POINT Z(-67.6808 -22.3232 191.74)
us60006a6q,"M 4.3 - 109 km SSW of Uyuni, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us60006a6q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60006a6q&format=geojson,POINT Z(-67.27 -21.3564 181.65)
us700069fq,"M 4.1 - 110 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us700069fq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700069fq&format=geojson,POINT Z(-67.5546 -22.1143 194.67)
us70006efe,"M 4.2 - 32 km ENE of Colomi, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006efe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006efe&format=geojson,POINT Z(-65.585 -17.2274 46.68)
us70006d5z,"M 4.6 - 52 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006d5z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006d5z&format=geojson,POINT Z(-67.3956 -20.4923 193.56)
us60006pcf,"M 4.3 - 116 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60006pcf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60006pcf&format=geojson,POINT Z(-67.3787 -22.1943 198.69)
us70006q0y,"M 4.0 - 135 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006q0y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006q0y&format=geojson,POINT Z(-67.4844 -21.8862 226)
us70006s4c,"M 4.1 - 106 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006s4c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006s4c&format=geojson,POINT Z(-67.5731 -21.1137 205.3)
us70006uwd,"M 4.4 - 103 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006uwd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006uwd&format=geojson,POINT Z(-67.7016 -19.1942 263.4)
us70006w93,"M 5.2 - 152 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006w93,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006w93&format=geojson,POINT Z(-68.7106 -20.4299 102.05)
us70006yru,"M 4.9 - 132 km NE of San Pedro de Atacama, Chile",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us70006yru,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006yru&format=geojson,POINT Z(-67.4718 -21.9291 189.44)
us70006zj4,"M 4.1 - 98 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70006zj4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006zj4&format=geojson,POINT Z(-66.8888 -21.56 252.87)
us70007k4g,"M 4.0 - 83 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70007k4g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70007k4g&format=geojson,POINT Z(-66.6974 -21.54 246.61)
us60007iq8,"M 3.9 - 136 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60007iq8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60007iq8&format=geojson,POINT Z(-67.8564 -21.2168 163.64)
us70007vx2,"M 4.2 - 130 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70007vx2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70007vx2&format=geojson,POINT Z(-68.0078 -20.9038 150.71)
us70007ulf,"M 4.1 - 14 km SW of Villa Yapacaní, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70007ulf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70007ulf&format=geojson,POINT Z(-63.9214 -17.5025 10)
us70007w65,"M 4.1 - 141 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70007w65,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70007w65&format=geojson,POINT Z(-67.5562 -21.7791 233.45)
us600084d8,"M 4.4 - 111 km SSW of Uyuni, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/us600084d8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600084d8&format=geojson,POINT Z(-67.2189 -21.3922 191.74)
us60008b6h,"M 4.4 - 98 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60008b6h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60008b6h&format=geojson,POINT Z(-67.2356 -21.2577 175.16)
us60008eci,"M 4.3 - 14 km E of Oruro, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60008eci,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60008eci&format=geojson,POINT Z(-67.0147 -18.0077 285.1)
us70008ktt,"M 4.1 - 150 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70008ktt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70008ktt&format=geojson,POINT Z(-67.3416 -21.8075 208.7)
us60008cb0,"M 4.3 - 70 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60008cb0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60008cb0&format=geojson,POINT Z(-66.5927 -21.4679 204)
us60008d4v,"M 5.1 - 94 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60008d4v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60008d4v&format=geojson,POINT Z(-67.8732 -22.1116 151.33)
us60008eqr,"M 4.3 - 110 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60008eqr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60008eqr&format=geojson,POINT Z(-67.4751 -22.1711 205.58)
us60008hpi,"M 4.2 - 80 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us60008hpi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60008hpi&format=geojson,POINT Z(-66.6812 -21.5229 197.1)
us70008gut,"M 4.3 - 68 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70008gut,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70008gut&format=geojson,POINT Z(-67.2693 -20.9215 195.09)
us70008rh5,"M 4.4 - 142 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us70008rh5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70008rh5&format=geojson,POINT Z(-67.5011 -21.8026 201.58)
us700091d3,"M 4.1 - 78 km WNW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/us700091d3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700091d3&format=geojson,POINT Z(-69.1509 -17.6957 166)
